flight_id,date,year,month,day,hour,carrier,carrier_name,origin,origin_city,dest,dest_city,dep_delay,arr_delay,distance
14846,2025-09-10,2025,9,10,14,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,7.4,6.7,741
14847,2025-09-10,2025,9,10,15,UA,United Airlines,SFO,San Francisco,DFW,Dallas,11.6,10.4,1099
14848,2025-09-10,2025,9,10,16,WN,Southwest Airlines,LAX,Los Angeles,DFW,Dallas,0.0,0.0,574
14849,2025-09-10,2025,9,10,17,AA,American Airlines,DEN,Denver,ATL,Atlanta,34.1,30.7,1369
14850,2025-09-10,2025,9,10,18,UA,United Airlines,LAX,Los Angeles,JFK,New York,22.6,20.3,1671
14851,2025-09-10,2025,9,10,19,AA,American Airlines,JFK,New York,BOS,Boston,23.3,21.0,458
14852,2025-09-10,2025,9,10,20,UA,United Airlines,ATL,Atlanta,BOS,Boston,8.6,7.7,2488
14853,2025-09-10,2025,9,10,21,B6,JetBlue,DEN,Denver,SFO,San Francisco,3.3,3.0,2696
14854,2025-09-10,2025,9,10,22,WN,Southwest Airlines,ORD,Chicago,DFW,Dallas,4.8,4.3,1345
14855,2025-09-10,2025,9,10,23,UA,United Airlines,DEN,Denver,ATL,Atlanta,0.0,0.0,435
14856,2025-09-11,2025,9,11,0,UA,United Airlines,ATL,Atlanta,JFK,New York,2.4,2.2,2012
14857,2025-09-11,2025,9,11,1,DL,Delta Air Lines,JFK,New York,DFW,Dallas,1.7,1.5,1618
14858,2025-09-11,2025,9,11,2,DL,Delta Air Lines,DFW,Dallas,SFO,San Francisco,8.6,7.7,700
14859,2025-09-11,2025,9,11,3,AS,Alaska Airlines,LAX,Los Angeles,BOS,Boston,0.0,0.0,2303
14860,2025-09-11,2025,9,11,4,B6,JetBlue,JFK,New York,ORD,Chicago,20.8,18.7,1059
14861,2025-09-11,2025,9,11,5,DL,Delta Air Lines,ORD,Chicago,SFO,San Francisco,4.8,4.3,1700
14862,2025-09-11,2025,9,11,6,UA,United Airlines,DEN,Denver,ATL,Atlanta,19.7,17.7,1887
14863,2025-09-11,2025,9,11,7,B6,JetBlue,DEN,Denver,ATL,Atlanta,21.0,18.9,753
14864,2025-09-11,2025,9,11,8,UA,United Airlines,DFW,Dallas,DEN,Denver,23.6,21.2,327
14865,2025-09-11,2025,9,11,9,UA,United Airlines,BOS,Boston,LAX,Los Angeles,21.0,18.9,1385
14866,2025-09-11,2025,9,11,10,AS,Alaska Airlines,JFK,New York,BOS,Boston,14.0,12.6,1182
14867,2025-09-11,2025,9,11,11,B6,JetBlue,BOS,Boston,DFW,Dallas,24.8,22.3,925
14868,2025-09-11,2025,9,11,12,AA,American Airlines,DEN,Denver,JFK,New York,23.2,20.9,730
14869,2025-09-11,2025,9,11,13,UA,United Airlines,BOS,Boston,SFO,San Francisco,18.3,16.5,2483
14870,2025-09-11,2025,9,11,14,AA,American Airlines,ATL,Atlanta,DEN,Denver,25.5,23.0,326
14871,2025-09-11,2025,9,11,15,UA,United Airlines,DEN,Denver,SFO,San Francisco,19.9,17.9,2395
14872,2025-09-11,2025,9,11,16,UA,United Airlines,SFO,San Francisco,ORD,Chicago,26.8,24.1,1772
14873,2025-09-11,2025,9,11,17,UA,United Airlines,SFO,San Francisco,LAX,Los Angeles,23.9,21.5,2741
14874,2025-09-11,2025,9,11,18,WN,Southwest Airlines,DFW,Dallas,ORD,Chicago,35.4,31.9,1703
14875,2025-09-11,2025,9,11,19,AS,Alaska Airlines,BOS,Boston,DEN,Denver,30.3,27.3,428
14876,2025-09-11,2025,9,11,20,B6,JetBlue,ATL,Atlanta,BOS,Boston,9.6,8.6,2383
14877,2025-09-11,2025,9,11,21,NK,Spirit Airlines,JFK,New York,DFW,Dallas,9.1,8.2,728
14878,2025-09-11,2025,9,11,22,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,9.8,8.8,573
14879,2025-09-11,2025,9,11,23,UA,United Airlines,BOS,Boston,LAX,Los Angeles,6.3,5.7,2414
14880,2025-09-12,2025,9,12,0,UA,United Airlines,JFK,New York,ORD,Chicago,0.0,0.0,638
14881,2025-09-12,2025,9,12,1,AS,Alaska Airlines,DFW,Dallas,LAX,Los Angeles,0.0,0.0,1883
14882,2025-09-12,2025,9,12,2,UA,United Airlines,DFW,Dallas,ORD,Chicago,0.9,0.8,2505
14883,2025-09-12,2025,9,12,3,NK,Spirit Airlines,DFW,Dallas,JFK,New York,16.7,15.0,2207
14884,2025-09-12,2025,9,12,4,UA,United Airlines,ORD,Chicago,DFW,Dallas,19.8,17.8,553
14885,2025-09-12,2025,9,12,5,AS,Alaska Airlines,JFK,New York,DEN,Denver,2.1,1.9,736
14886,2025-09-12,2025,9,12,6,AA,American Airlines,ATL,Atlanta,LAX,Los Angeles,6.7,6.0,1030
14887,2025-09-12,2025,9,12,7,UA,United Airlines,DFW,Dallas,DEN,Denver,22.6,20.3,1719
14888,2025-09-12,2025,9,12,8,AA,American Airlines,DEN,Denver,ATL,Atlanta,24.2,21.8,1152
14889,2025-09-12,2025,9,12,9,DL,Delta Air Lines,JFK,New York,DEN,Denver,21.4,19.3,1120
14890,2025-09-12,2025,9,12,10,WN,Southwest Airlines,SFO,San Francisco,BOS,Boston,6.9,6.2,1623
14891,2025-09-12,2025,9,12,11,UA,United Airlines,BOS,Boston,SFO,San Francisco,18.4,16.6,975
14892,2025-09-12,2025,9,12,12,B6,JetBlue,DFW,Dallas,ORD,Chicago,15.8,14.2,2136
14893,2025-09-12,2025,9,12,13,WN,Southwest Airlines,BOS,Boston,JFK,New York,9.6,8.6,957
14894,2025-09-12,2025,9,12,14,AA,American Airlines,DFW,Dallas,SFO,San Francisco,25.9,23.3,1260
14895,2025-09-12,2025,9,12,15,B6,JetBlue,DEN,Denver,LAX,Los Angeles,24.8,22.3,761
14896,2025-09-12,2025,9,12,16,UA,United Airlines,LAX,Los Angeles,BOS,Boston,22.8,20.5,2611
14897,2025-09-12,2025,9,12,17,B6,JetBlue,DEN,Denver,LAX,Los Angeles,23.6,21.2,2737
14898,2025-09-12,2025,9,12,18,WN,Southwest Airlines,DEN,Denver,JFK,New York,30.1,27.1,2400
14899,2025-09-12,2025,9,12,19,WN,Southwest Airlines,ORD,Chicago,DEN,Denver,40.2,36.2,1795
14900,2025-09-12,2025,9,12,20,AS,Alaska Airlines,SFO,San Francisco,LAX,Los Angeles,18.0,16.2,1501
14901,2025-09-12,2025,9,12,21,B6,JetBlue,ORD,Chicago,JFK,New York,17.7,15.9,715
14902,2025-09-12,2025,9,12,22,WN,Southwest Airlines,JFK,New York,DEN,Denver,0.0,0.0,1132
14903,2025-09-12,2025,9,12,23,WN,Southwest Airlines,BOS,Boston,ATL,Atlanta,3.0,2.7,1386
14904,2025-09-13,2025,9,13,0,AS,Alaska Airlines,JFK,New York,LAX,Los Angeles,12.2,11.0,2214
14905,2025-09-13,2025,9,13,1,AA,American Airlines,BOS,Boston,ATL,Atlanta,6.3,5.7,1614
14906,2025-09-13,2025,9,13,2,DL,Delta Air Lines,JFK,New York,LAX,Los Angeles,7.1,6.4,1503
14907,2025-09-13,2025,9,13,3,UA,United Airlines,ATL,Atlanta,DFW,Dallas,17.5,15.8,2739
14908,2025-09-13,2025,9,13,4,UA,United Airlines,DEN,Denver,ATL,Atlanta,1.9,1.7,2694
14909,2025-09-13,2025,9,13,5,B6,JetBlue,ATL,Atlanta,BOS,Boston,8.4,7.6,2494
14910,2025-09-13,2025,9,13,6,WN,Southwest Airlines,ATL,Atlanta,SFO,San Francisco,16.5,14.9,1490
14911,2025-09-13,2025,9,13,7,B6,JetBlue,LAX,Los Angeles,ORD,Chicago,22.5,20.3,452
14912,2025-09-13,2025,9,13,8,WN,Southwest Airlines,DFW,Dallas,BOS,Boston,25.2,22.7,1932
14913,2025-09-13,2025,9,13,9,WN,Southwest Airlines,DEN,Denver,DFW,Dallas,9.5,8.6,2347
14914,2025-09-13,2025,9,13,10,AA,American Airlines,DFW,Dallas,DEN,Denver,2.5,2.3,1306
14915,2025-09-13,2025,9,13,11,AA,American Airlines,JFK,New York,LAX,Los Angeles,17.2,15.5,487
14916,2025-09-13,2025,9,13,12,NK,Spirit Airlines,BOS,Boston,DEN,Denver,4.6,4.1,1718
14917,2025-09-13,2025,9,13,13,AS,Alaska Airlines,BOS,Boston,SFO,San Francisco,21.5,19.4,1959
14918,2025-09-13,2025,9,13,14,UA,United Airlines,DEN,Denver,DFW,Dallas,18.9,17.0,1259
14919,2025-09-13,2025,9,13,15,B6,JetBlue,JFK,New York,LAX,Los Angeles,18.8,16.9,1103
14920,2025-09-13,2025,9,13,16,B6,JetBlue,BOS,Boston,LAX,Los Angeles,12.4,11.2,2141
14921,2025-09-13,2025,9,13,17,DL,Delta Air Lines,JFK,New York,DFW,Dallas,22.2,20.0,502
14922,2025-09-13,2025,9,13,18,AS,Alaska Airlines,DFW,Dallas,DEN,Denver,28.4,25.6,2708
14923,2025-09-13,2025,9,13,19,UA,United Airlines,DFW,Dallas,DEN,Denver,28.1,25.3,397
14924,2025-09-13,2025,9,13,20,AS,Alaska Airlines,DEN,Denver,DFW,Dallas,26.5,23.9,1106
14925,2025-09-13,2025,9,13,21,WN,Southwest Airlines,DFW,Dallas,DEN,Denver,12.3,11.1,788
14926,2025-09-13,2025,9,13,22,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,4.3,3.9,719
14927,2025-09-13,2025,9,13,23,NK,Spirit Airlines,ORD,Chicago,SFO,San Francisco,4.5,4.1,207
14928,2025-09-14,2025,9,14,0,AS,Alaska Airlines,BOS,Boston,DFW,Dallas,1.4,1.3,2624
14929,2025-09-14,2025,9,14,1,AS,Alaska Airlines,JFK,New York,DFW,Dallas,0.0,0.0,1403
14930,2025-09-14,2025,9,14,2,AA,American Airlines,DFW,Dallas,SFO,San Francisco,6.5,5.9,1709
14931,2025-09-14,2025,9,14,3,NK,Spirit Airlines,DEN,Denver,LAX,Los Angeles,0.0,0.0,1611
14932,2025-09-14,2025,9,14,4,B6,JetBlue,SFO,San Francisco,DFW,Dallas,12.9,11.6,225
14933,2025-09-14,2025,9,14,5,AS,Alaska Airlines,LAX,Los Angeles,ATL,Atlanta,10.9,9.8,475
14934,2025-09-14,2025,9,14,6,UA,United Airlines,ORD,Chicago,ATL,Atlanta,11.3,10.2,613
14935,2025-09-14,2025,9,14,7,UA,United Airlines,SFO,San Francisco,DEN,Denver,20.4,18.4,1318
14936,2025-09-14,2025,9,14,8,AA,American Airlines,DFW,Dallas,JFK,New York,24.9,22.4,566
14937,2025-09-14,2025,9,14,9,UA,United Airlines,DFW,Dallas,JFK,New York,23.4,21.1,1177
14938,2025-09-14,2025,9,14,10,WN,Southwest Airlines,ATL,Atlanta,JFK,New York,10.0,9.0,2254
14939,2025-09-14,2025,9,14,11,B6,JetBlue,SFO,San Francisco,JFK,New York,19.4,17.5,2407
14940,2025-09-14,2025,9,14,12,NK,Spirit Airlines,JFK,New York,DEN,Denver,18.3,16.5,702
14941,2025-09-14,2025,9,14,13,DL,Delta Air Lines,BOS,Boston,SFO,San Francisco,14.9,13.4,1827
14942,2025-09-14,2025,9,14,14,NK,Spirit Airlines,ATL,Atlanta,JFK,New York,14.9,13.4,969
14943,2025-09-14,2025,9,14,15,WN,Southwest Airlines,DFW,Dallas,ATL,Atlanta,1.0,0.9,493
14944,2025-09-14,2025,9,14,16,B6,JetBlue,DEN,Denver,LAX,Los Angeles,25.4,22.9,706
14945,2025-09-14,2025,9,14,17,B6,JetBlue,BOS,Boston,DFW,Dallas,30.0,27.0,765
14946,2025-09-14,2025,9,14,18,B6,JetBlue,ORD,Chicago,BOS,Boston,22.0,19.8,260
14947,2025-09-14,2025,9,14,19,DL,Delta Air Lines,LAX,Los Angeles,DFW,Dallas,28.5,25.7,1583
14948,2025-09-14,2025,9,14,20,NK,Spirit Airlines,ATL,Atlanta,ORD,Chicago,13.5,12.2,2459
14949,2025-09-14,2025,9,14,21,WN,Southwest Airlines,LAX,Los Angeles,JFK,New York,16.1,14.5,2751
14950,2025-09-14,2025,9,14,22,AA,American Airlines,LAX,Los Angeles,ORD,Chicago,0.0,0.0,1026
14951,2025-09-14,2025,9,14,23,DL,Delta Air Lines,JFK,New York,LAX,Los Angeles,13.3,12.0,351
14952,2025-09-15,2025,9,15,0,WN,Southwest Airlines,BOS,Boston,JFK,New York,7.9,7.1,1290
14953,2025-09-15,2025,9,15,1,AA,American Airlines,DFW,Dallas,ATL,Atlanta,0.0,0.0,1717
14954,2025-09-15,2025,9,15,2,NK,Spirit Airlines,JFK,New York,LAX,Los Angeles,0.0,0.0,1235
14955,2025-09-15,2025,9,15,3,WN,Southwest Airlines,SFO,San Francisco,JFK,New York,8.8,7.9,2530
14956,2025-09-15,2025,9,15,4,WN,Southwest Airlines,ORD,Chicago,DEN,Denver,32.9,29.6,2703
14957,2025-09-15,2025,9,15,5,DL,Delta Air Lines,ORD,Chicago,BOS,Boston,26.1,23.5,1182
14958,2025-09-15,2025,9,15,6,WN,Southwest Airlines,JFK,New York,BOS,Boston,29.1,26.2,587
14959,2025-09-15,2025,9,15,7,UA,United Airlines,JFK,New York,DEN,Denver,32.9,29.6,2439
14960,2025-09-15,2025,9,15,8,UA,United Airlines,DEN,Denver,ORD,Chicago,15.5,14.0,1445
14961,2025-09-15,2025,9,15,9,AS,Alaska Airlines,BOS,Boston,ORD,Chicago,22.6,20.3,1502
14962,2025-09-15,2025,9,15,10,AS,Alaska Airlines,DFW,Dallas,BOS,Boston,14.6,13.1,283
14963,2025-09-15,2025,9,15,11,B6,JetBlue,SFO,San Francisco,ATL,Atlanta,6.6,5.9,1533
14964,2025-09-15,2025,9,15,12,UA,United Airlines,SFO,San Francisco,ATL,Atlanta,8.3,7.5,2725
14965,2025-09-15,2025,9,15,13,DL,Delta Air Lines,ATL,Atlanta,LAX,Los Angeles,10.0,9.0,1339
14966,2025-09-15,2025,9,15,14,AS,Alaska Airlines,ATL,Atlanta,JFK,New York,1.0,0.9,505
14967,2025-09-15,2025,9,15,15,UA,United Airlines,LAX,Los Angeles,ORD,Chicago,15.5,14.0,1533
14968,2025-09-15,2025,9,15,16,NK,Spirit Airlines,BOS,Boston,DFW,Dallas,16.8,15.1,916
14969,2025-09-15,2025,9,15,17,AS,Alaska Airlines,SFO,San Francisco,ORD,Chicago,4.5,4.1,784
14970,2025-09-15,2025,9,15,18,AS,Alaska Airlines,SFO,San Francisco,DEN,Denver,22.5,20.3,2232
14971,2025-09-15,2025,9,15,19,DL,Delta Air Lines,DFW,Dallas,LAX,Los Angeles,16.7,15.0,1528
14972,2025-09-15,2025,9,15,20,AS,Alaska Airlines,DFW,Dallas,DEN,Denver,5.2,4.7,266
14973,2025-09-15,2025,9,15,21,AS,Alaska Airlines,JFK,New York,DFW,Dallas,23.6,21.2,2588
14974,2025-09-15,2025,9,15,22,WN,Southwest Airlines,JFK,New York,BOS,Boston,1.0,0.9,574
14975,2025-09-15,2025,9,15,23,DL,Delta Air Lines,SFO,San Francisco,ORD,Chicago,1.0,0.9,538
14976,2025-09-16,2025,9,16,0,UA,United Airlines,DEN,Denver,JFK,New York,6.5,5.9,2541
14977,2025-09-16,2025,9,16,1,AA,American Airlines,ATL,Atlanta,ORD,Chicago,0.0,0.0,720
14978,2025-09-16,2025,9,16,2,B6,JetBlue,DFW,Dallas,LAX,Los Angeles,15.9,14.3,1223
14979,2025-09-16,2025,9,16,3,B6,JetBlue,SFO,San Francisco,ATL,Atlanta,7.6,6.8,2286
14980,2025-09-16,2025,9,16,4,UA,United Airlines,LAX,Los Angeles,BOS,Boston,24.5,22.1,970
14981,2025-09-16,2025,9,16,5,UA,United Airlines,ORD,Chicago,LAX,Los Angeles,24.7,22.2,802
14982,2025-09-16,2025,9,16,6,AA,American Airlines,JFK,New York,LAX,Los Angeles,7.7,6.9,1811
14983,2025-09-16,2025,9,16,7,WN,Southwest Airlines,ATL,Atlanta,DFW,Dallas,17.8,16.0,2768
14984,2025-09-16,2025,9,16,8,AS,Alaska Airlines,ATL,Atlanta,BOS,Boston,25.1,22.6,1705
14985,2025-09-16,2025,9,16,9,AA,American Airlines,DFW,Dallas,ATL,Atlanta,24.4,22.0,937
14986,2025-09-16,2025,9,16,10,B6,JetBlue,ORD,Chicago,SFO,San Francisco,22.9,20.6,2232
14987,2025-09-16,2025,9,16,11,NK,Spirit Airlines,BOS,Boston,DFW,Dallas,0.0,0.0,824
14988,2025-09-16,2025,9,16,12,UA,United Airlines,ATL,Atlanta,BOS,Boston,19.0,17.1,1264
14989,2025-09-16,2025,9,16,13,NK,Spirit Airlines,BOS,Boston,DFW,Dallas,29.9,26.9,2164
14990,2025-09-16,2025,9,16,14,WN,Southwest Airlines,ATL,Atlanta,BOS,Boston,12.5,11.3,1118
14991,2025-09-16,2025,9,16,15,UA,United Airlines,ORD,Chicago,JFK,New York,16.7,15.0,2538
14992,2025-09-16,2025,9,16,16,UA,United Airlines,DEN,Denver,SFO,San Francisco,9.7,8.7,1533
14993,2025-09-16,2025,9,16,17,B6,JetBlue,ATL,Atlanta,SFO,San Francisco,20.7,18.6,2746
14994,2025-09-16,2025,9,16,18,AA,American Airlines,ORD,Chicago,JFK,New York,14.6,13.1,1964
14995,2025-09-16,2025,9,16,19,WN,Southwest Airlines,BOS,Boston,SFO,San Francisco,24.7,22.2,1830
14996,2025-09-16,2025,9,16,20,AS,Alaska Airlines,JFK,New York,BOS,Boston,18.7,16.8,885
14997,2025-09-16,2025,9,16,21,AA,American Airlines,DEN,Denver,SFO,San Francisco,16.9,15.2,1047
14998,2025-09-16,2025,9,16,22,WN,Southwest Airlines,DEN,Denver,LAX,Los Angeles,0.0,0.0,1407
14999,2025-09-16,2025,9,16,23,WN,Southwest Airlines,DEN,Denver,ATL,Atlanta,0.0,0.0,1637
15000,2025-09-17,2025,9,17,0,B6,JetBlue,ORD,Chicago,DFW,Dallas,0.0,0.0,2715
15001,2025-09-17,2025,9,17,1,UA,United Airlines,ATL,Atlanta,JFK,New York,4.1,3.7,537
15002,2025-09-17,2025,9,17,2,AA,American Airlines,SFO,San Francisco,ATL,Atlanta,10.5,9.5,1133
15003,2025-09-17,2025,9,17,3,AA,American Airlines,ORD,Chicago,DEN,Denver,0.0,0.0,2728
15004,2025-09-17,2025,9,17,4,B6,JetBlue,BOS,Boston,LAX,Los Angeles,36.0,32.4,495
15005,2025-09-17,2025,9,17,5,B6,JetBlue,SFO,San Francisco,LAX,Los Angeles,18.3,16.5,2176
15006,2025-09-17,2025,9,17,6,WN,Southwest Airlines,DEN,Denver,LAX,Los Angeles,14.1,12.7,2041
15007,2025-09-17,2025,9,17,7,B6,JetBlue,ATL,Atlanta,LAX,Los Angeles,29.7,26.7,311
15008,2025-09-17,2025,9,17,8,B6,JetBlue,SFO,San Francisco,DEN,Denver,15.8,14.2,676
15009,2025-09-17,2025,9,17,9,NK,Spirit Airlines,ATL,Atlanta,ORD,Chicago,33.4,30.1,573
15010,2025-09-17,2025,9,17,10,DL,Delta Air Lines,ORD,Chicago,SFO,San Francisco,16.1,14.5,1081
15011,2025-09-17,2025,9,17,11,B6,JetBlue,ORD,Chicago,LAX,Los Angeles,10.0,9.0,2666
15012,2025-09-17,2025,9,17,12,UA,United Airlines,JFK,New York,LAX,Los Angeles,14.3,12.9,936
15013,2025-09-17,2025,9,17,13,UA,United Airlines,ATL,Atlanta,BOS,Boston,13.3,12.0,1079
15014,2025-09-17,2025,9,17,14,AS,Alaska Airlines,LAX,Los Angeles,DEN,Denver,27.8,25.0,379
15015,2025-09-17,2025,9,17,15,AA,American Airlines,JFK,New York,BOS,Boston,24.6,22.1,1813
15016,2025-09-17,2025,9,17,16,UA,United Airlines,ATL,Atlanta,SFO,San Francisco,8.4,7.6,1355
15017,2025-09-17,2025,9,17,17,NK,Spirit Airlines,LAX,Los Angeles,BOS,Boston,41.1,37.0,610
15018,2025-09-17,2025,9,17,18,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,26.3,23.7,2514
15019,2025-09-17,2025,9,17,19,DL,Delta Air Lines,LAX,Los Angeles,ATL,Atlanta,29.8,26.8,1689
15020,2025-09-17,2025,9,17,20,DL,Delta Air Lines,BOS,Boston,DEN,Denver,10.3,9.3,1142
15021,2025-09-17,2025,9,17,21,AA,American Airlines,LAX,Los Angeles,BOS,Boston,14.3,12.9,715
15022,2025-09-17,2025,9,17,22,UA,United Airlines,DEN,Denver,SFO,San Francisco,0.0,0.0,1459
15023,2025-09-17,2025,9,17,23,NK,Spirit Airlines,JFK,New York,BOS,Boston,0.0,0.0,1462
15024,2025-09-18,2025,9,18,0,UA,United Airlines,ORD,Chicago,SFO,San Francisco,12.1,10.9,2338
15025,2025-09-18,2025,9,18,1,WN,Southwest Airlines,JFK,New York,BOS,Boston,9.2,8.3,2155
15026,2025-09-18,2025,9,18,2,B6,JetBlue,DEN,Denver,ORD,Chicago,6.3,5.7,721
15027,2025-09-18,2025,9,18,3,UA,United Airlines,DEN,Denver,SFO,San Francisco,0.0,0.0,630
15028,2025-09-18,2025,9,18,4,UA,United Airlines,BOS,Boston,JFK,New York,13.3,12.0,214
15029,2025-09-18,2025,9,18,5,NK,Spirit Airlines,BOS,Boston,ATL,Atlanta,0.0,0.0,552
15030,2025-09-18,2025,9,18,6,B6,JetBlue,DFW,Dallas,ORD,Chicago,12.1,10.9,947
15031,2025-09-18,2025,9,18,7,NK,Spirit Airlines,SFO,San Francisco,DFW,Dallas,26.5,23.9,465
15032,2025-09-18,2025,9,18,8,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,24.7,22.2,730
15033,2025-09-18,2025,9,18,9,AA,American Airlines,BOS,Boston,LAX,Los Angeles,20.7,18.6,1594
15034,2025-09-18,2025,9,18,10,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,15.3,13.8,2792
15035,2025-09-18,2025,9,18,11,WN,Southwest Airlines,ORD,Chicago,DFW,Dallas,11.7,10.5,1471
15036,2025-09-18,2025,9,18,12,NK,Spirit Airlines,JFK,New York,LAX,Los Angeles,35.3,31.8,1620
15037,2025-09-18,2025,9,18,13,NK,Spirit Airlines,ATL,Atlanta,SFO,San Francisco,7.8,7.0,1371
15038,2025-09-18,2025,9,18,14,AS,Alaska Airlines,DFW,Dallas,SFO,San Francisco,1.9,1.7,590
15039,2025-09-18,2025,9,18,15,DL,Delta Air Lines,JFK,New York,LAX,Los Angeles,36.3,32.7,959
15040,2025-09-18,2025,9,18,16,WN,Southwest Airlines,SFO,San Francisco,ATL,Atlanta,17.1,15.4,1178
15041,2025-09-18,2025,9,18,17,UA,United Airlines,DEN,Denver,ATL,Atlanta,31.2,28.1,2124
15042,2025-09-18,2025,9,18,18,AS,Alaska Airlines,LAX,Los Angeles,ORD,Chicago,17.2,15.5,294
15043,2025-09-18,2025,9,18,19,B6,JetBlue,DFW,Dallas,JFK,New York,27.0,24.3,1663
15044,2025-09-18,2025,9,18,20,NK,Spirit Airlines,LAX,Los Angeles,ORD,Chicago,8.1,7.3,1384
15045,2025-09-18,2025,9,18,21,WN,Southwest Airlines,LAX,Los Angeles,ORD,Chicago,16.9,15.2,1600
15046,2025-09-18,2025,9,18,22,B6,JetBlue,DEN,Denver,JFK,New York,2.1,1.9,1214
15047,2025-09-18,2025,9,18,23,AS,Alaska Airlines,ATL,Atlanta,BOS,Boston,3.2,2.9,509
15048,2025-09-19,2025,9,19,0,UA,United Airlines,SFO,San Francisco,LAX,Los Angeles,0.0,0.0,1673
15049,2025-09-19,2025,9,19,1,DL,Delta Air Lines,DFW,Dallas,DEN,Denver,6.6,5.9,1705
15050,2025-09-19,2025,9,19,2,B6,JetBlue,DEN,Denver,ATL,Atlanta,0.0,0.0,2300
15051,2025-09-19,2025,9,19,3,WN,Southwest Airlines,BOS,Boston,DFW,Dallas,8.2,7.4,1820
15052,2025-09-19,2025,9,19,4,NK,Spirit Airlines,BOS,Boston,JFK,New York,18.1,16.3,1269
15053,2025-09-19,2025,9,19,5,B6,JetBlue,JFK,New York,ATL,Atlanta,23.9,21.5,1941
15054,2025-09-19,2025,9,19,6,UA,United Airlines,JFK,New York,ORD,Chicago,22.8,20.5,366
15055,2025-09-19,2025,9,19,7,UA,United Airlines,SFO,San Francisco,LAX,Los Angeles,43.5,39.2,1214
15056,2025-09-19,2025,9,19,8,DL,Delta Air Lines,ORD,Chicago,LAX,Los Angeles,15.8,14.2,1364
15057,2025-09-19,2025,9,19,9,WN,Southwest Airlines,LAX,Los Angeles,DEN,Denver,32.8,29.5,1640
15058,2025-09-19,2025,9,19,10,AA,American Airlines,DEN,Denver,SFO,San Francisco,27.2,24.5,791
15059,2025-09-19,2025,9,19,11,DL,Delta Air Lines,DEN,Denver,ATL,Atlanta,27.2,24.5,2438
15060,2025-09-19,2025,9,19,12,AA,American Airlines,SFO,San Francisco,BOS,Boston,12.5,11.3,1551
15061,2025-09-19,2025,9,19,13,NK,Spirit Airlines,SFO,San Francisco,ATL,Atlanta,9.1,8.2,2724
15062,2025-09-19,2025,9,19,14,AA,American Airlines,LAX,Los Angeles,JFK,New York,9.2,8.3,2689
15063,2025-09-19,2025,9,19,15,UA,United Airlines,ATL,Atlanta,DEN,Denver,20.8,18.7,2307
15064,2025-09-19,2025,9,19,16,AA,American Airlines,ATL,Atlanta,LAX,Los Angeles,8.0,7.2,2359
15065,2025-09-19,2025,9,19,17,NK,Spirit Airlines,ATL,Atlanta,BOS,Boston,17.9,16.1,2032
15066,2025-09-19,2025,9,19,18,DL,Delta Air Lines,ATL,Atlanta,LAX,Los Angeles,30.3,27.3,2480
15067,2025-09-19,2025,9,19,19,NK,Spirit Airlines,DFW,Dallas,JFK,New York,23.6,21.2,933
15068,2025-09-19,2025,9,19,20,UA,United Airlines,ATL,Atlanta,LAX,Los Angeles,12.2,11.0,1845
15069,2025-09-19,2025,9,19,21,AA,American Airlines,JFK,New York,DFW,Dallas,16.0,14.4,1268
15070,2025-09-19,2025,9,19,22,B6,JetBlue,LAX,Los Angeles,BOS,Boston,6.6,5.9,2361
15071,2025-09-19,2025,9,19,23,AS,Alaska Airlines,ATL,Atlanta,ORD,Chicago,4.0,3.6,573
15072,2025-09-20,2025,9,20,0,B6,JetBlue,ORD,Chicago,DFW,Dallas,4.6,4.1,2093
15073,2025-09-20,2025,9,20,1,AA,American Airlines,DFW,Dallas,JFK,New York,8.6,7.7,1299
15074,2025-09-20,2025,9,20,2,AA,American Airlines,LAX,Los Angeles,ORD,Chicago,11.6,10.4,1753
15075,2025-09-20,2025,9,20,3,NK,Spirit Airlines,DEN,Denver,LAX,Los Angeles,13.9,12.5,1541
15076,2025-09-20,2025,9,20,4,B6,JetBlue,LAX,Los Angeles,JFK,New York,6.9,6.2,1098
15077,2025-09-20,2025,9,20,5,WN,Southwest Airlines,ORD,Chicago,JFK,New York,3.9,3.5,612
15078,2025-09-20,2025,9,20,6,DL,Delta Air Lines,ORD,Chicago,DFW,Dallas,16.2,14.6,1213
15079,2025-09-20,2025,9,20,7,UA,United Airlines,BOS,Boston,ATL,Atlanta,22.5,20.3,1765
15080,2025-09-20,2025,9,20,8,AA,American Airlines,DFW,Dallas,ORD,Chicago,18.6,16.7,2529
15081,2025-09-20,2025,9,20,9,NK,Spirit Airlines,LAX,Los Angeles,DEN,Denver,25.6,23.0,1065
15082,2025-09-20,2025,9,20,10,AS,Alaska Airlines,DFW,Dallas,DEN,Denver,24.5,22.1,1691
15083,2025-09-20,2025,9,20,11,UA,United Airlines,ATL,Atlanta,BOS,Boston,3.4,3.1,888
15084,2025-09-20,2025,9,20,12,WN,Southwest Airlines,SFO,San Francisco,ATL,Atlanta,16.8,15.1,937
